ID,Age,AgeCategory,Education,MaritalStatus,Income,IncomeCategory,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,TotalSpending,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp6,AcceptedCampaign,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,TotalTransactions
4211,39,Adult/Dewasa (29-44),HighSchool,Married,20425.0,<50K,1,0,5,4,12,5,3,16,17,57,0,0,0,0,0,0,No,2,2,0,3,7
1135,65,Elderly/Lansia (60+),Master,Together,17144.0,<50K,1,1,96,18,2,19,0,2,6,47,0,0,0,0,0,0,No,5,3,0,4,12
6299,57,Middle-age/Paruh baya (45-59),PhD,Divorced,42564.0,<50K,0,1,28,324,48,186,39,18,198,813,0,0,1,0,0,1,Yes,6,6,8,4,24
10846,47,Middle-age/Paruh baya (45-59),Master,Married,43783.0,<50K,1,0,22,327,9,125,25,4,139,629,0,0,1,0,0,0,Yes,6,7,1,8,22
347,49,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Divorced,40780.0,<50K,0,1,30,229,27,71,13,3,34,377,0,0,0,0,0,0,No,4,7,1,5,17
6543,80,Elderly/Lansia (60+),Master,Together,62847.0,50K-70K,0,0,45,521,168,706,80,76,61,1612,0,0,0,0,0,0,No,1,3,6,4,14
10446,68,Elderly/Lansia (60+),PhD,Married,82017.0,>70K,0,0,58,184,23,446,30,23,23,729,1,0,0,1,1,1,Yes,1,5,4,7,17
3479,75,Elderly/Lansia (60+),Bachelor/Diploma,Single,16813.0,<50K,0,0,49,4,8,11,12,2,13,50,0,0,1,0,0,0,Yes,1,2,0,3,6
11075,47,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Married,51267.0,50K-70K,1,1,37,183,2,64,7,2,12,270,0,0,0,0,0,0,No,4,3,3,5,15
4442,64,Elderly/Lansia (60+),Bachelor/Diploma,Single with Child,46524.0,<50K,0,1,70,31,19,35,26,14,52,177,0,0,0,0,0,0,No,2,1,1,5,9
199,63,Elderly/Lansia (60+),Master,Single,45183.0,<50K,0,0,33,219,3,60,12,9,12,315,0,0,0,1,0,0,Yes,1,4,1,7,13
6722,71,Elderly/Lansia (60+),PhD,Married,70421.0,>70K,0,1,98,479,28,136,75,14,35,767,0,0,0,0,0,0,No,3,10,3,7,23
796,60,Elderly/Lansia (60+),Master,Divorced,60161.0,50K-70K,0,1,17,584,44,212,46,8,177,1071,0,0,0,0,0,0,No,3,11,4,8,26
3749,52,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Together,73926.0,>70K,0,0,54,627,91,597,159,91,15,1580,0,0,0,0,0,0,No,1,6,5,12,24
8523,57,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Married,19329.0,<50K,1,0,39,24,1,16,12,2,5,60,0,0,0,0,0,0,No,3,4,0,3,10
310,55,Middle-age/Paruh baya (45-59),Master,Married,61872.0,50K-70K,0,1,81,330,5,159,36,27,16,573,0,0,0,0,0,0,No,4,4,4,9,21
8629,69,Elderly/Lansia (60+),Bachelor/Diploma,Widow,46984.0,<50K,1,1,71,19,1,10,2,1,8,41,0,0,0,0,0,0,No,1,1,0,3,5
236,74,Elderly/Lansia (60+),Bachelor/Diploma,Married,34838.0,<50K,1,1,62,28,23,29,29,14,47,170,0,0,0,0,0,0,No,3,2,1,4,10
9930,81,Elderly/Lansia (60+),PhD,Single,82716.0,>70K,0,0,8,606,148,228,15,148,22,1167,0,0,0,0,0,0,No,1,6,8,13,28
3483,67,Elderly/Lansia (60+),Bachelor/Diploma,Married,48192.0,<50K,0,0,76,1039,43,204,153,58,29,1526,1,1,0,1,0,1,Yes,3,2,8,12,25
4599,49,Middle-age/Paruh baya (45-59),Master,Married,49681.0,<50K,0,2,66,411,0,26,0,0,21,458,0,0,0,0,0,0,No,6,7,1,7,21
7326,54,Middle-age/Paruh baya (45-59),Master,Married,56850.0,50K-70K,0,1,83,34,1,19,2,7,0,63,0,0,0,0,0,0,No,1,1,1,3,6
7352,68,Elderly/Lansia (60+),Bachelor/Diploma,Married,55267.0,50K-70K,0,1,28,161,28,136,32,3,45,405,0,0,0,0,0,0,No,4,3,4,6,17
2350,53,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Married,59666.0,50K-70K,1,1,87,623,53,178,23,17,133,1027,0,0,0,1,0,0,Yes,7,3,2,8,20
9145,53,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Single with Child,72504.0,>70K,0,1,43,604,26,470,123,161,94,1478,0,0,0,0,0,0,No,2,5,9,6,22
2964,44,Adult/Dewasa (29-44),Bachelor/Diploma,Married,26872.0,<50K,0,0,0,3,10,8,3,16,32,72,0,0,0,0,0,0,No,1,1,1,2,5
5585,53,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Single with Child,21359.0,<50K,1,0,1,12,2,17,6,1,10,48,0,0,0,0,0,1,Yes,2,2,0,3,7
9687,50,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Single,73170.0,>70K,0,0,1,184,174,256,50,30,32,726,0,0,0,0,0,0,No,1,5,4,6,16
3732,70,Elderly/Lansia (60+),Master,Married,52750.0,50K-70K,0,1,72,393,0,239,90,69,69,860,0,0,0,0,0,0,No,6,5,7,9,27
6303,39,Adult/Dewasa (29-44),PhD,Together,91820.0,>70K,0,0,72,410,73,747,76,161,30,1497,0,0,0,0,0,0,No,0,5,5,12,22
11176,55,Middle-age/Paruh baya (45-59),PhD,Together,65968.0,50K-70K,0,1,12,376,9,83,19,4,4,495,0,0,0,0,0,0,No,2,5,4,7,18
2986,49,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Married,30772.0,<50K,1,1,89,7,2,4,2,1,4,20,0,0,0,0,0,0,No,1,1,0,2,4
7462,71,Elderly/Lansia (60+),Bachelor/Diploma,Single,22507.0,<50K,0,0,67,68,0,226,51,157,68,570,0,0,0,0,0,0,No,3,10,2,4,19
3900,53,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Married,65685.0,50K-70K,0,1,54,642,14,49,0,7,57,769,0,0,0,0,0,0,No,1,9,2,9,21
7034,47,Middle-age/Paruh baya (45-59),Master,Married,25804.0,<50K,1,0,34,8,7,9,13,6,12,55,0,0,0,0,0,0,No,2,2,0,3,7
9493,45,Middle-age/Paruh baya (45-59),PhD,Single,76412.0,>70K,0,0,15,840,53,804,23,71,17,1808,1,0,0,0,1,1,Yes,1,5,4,8,18
1143,53,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Married,22063.0,<50K,1,0,43,7,10,13,3,11,11,55,0,0,0,0,0,0,No,2,2,0,3,7
1,64,Elderly/Lansia (60+),Bachelor/Diploma,Single,57091.0,50K-70K,0,0,0,464,5,64,7,0,37,577,0,1,0,0,0,1,Yes,1,7,3,7,18
3855,62,Elderly/Lansia (60+),Bachelor/Diploma,Married,22419.0,<50K,0,0,74,30,3,47,19,21,42,162,0,0,0,0,0,0,No,1,3,2,2,8
5536,66,Elderly/Lansia (60+),Bachelor/Diploma,Together,87771.0,>70K,0,1,61,1492,38,287,50,57,33,1957,1,1,0,1,1,1,Yes,1,5,10,4,20
5989,66,Elderly/Lansia (60+),Master,Divorced,78353.0,>70K,0,1,51,752,122,476,39,153,34,1576,0,0,0,0,0,0,No,1,10,2,11,24
9499,71,Elderly/Lansia (60+),Bachelor/Diploma,Married,93404.0,>70K,1,2,97,1279,15,287,20,0,15,1616,0,0,0,1,1,0,Yes,3,3,4,7,17
6768,63,Elderly/Lansia (60+),Bachelor/Diploma,Divorced,37859.0,<50K,1,2,75,22,1,8,2,1,2,36,0,0,0,0,0,0,No,2,1,0,3,6
2150,67,Elderly/Lansia (60+),PhD,Widow,80995.0,>70K,0,1,83,860,28,409,73,56,56,1482,0,0,0,0,0,0,No,1,8,9,4,22
6646,41,Adult/Dewasa (29-44),Bachelor/Diploma,Together,16529.0,<50K,1,0,23,3,0,5,13,0,1,22,0,0,0,0,0,0,No,1,1,0,3,5
4887,49,Middle-age/Paruh baya (45-59),PhD,Divorced,55412.0,50K-70K,1,1,65,10,5,28,11,1,8,63,0,0,0,0,0,0,No,1,2,0,3,6
8560,33,Adult/Dewasa (29-44),Bachelor/Diploma,Single,48789.0,<50K,0,0,94,351,16,156,7,5,145,680,0,0,0,0,0,0,No,1,6,4,7,18
3321,58,Middle-age/Paruh baya (45-59),PhD,Together,56575.0,50K-70K,0,2,42,421,5,90,0,16,10,542,0,0,0,0,0,0,No,3,7,3,7,20
11003,45,Middle-age/Paruh baya (45-59),Master,Together,25130.0,<50K,1,0,10,2,5,7,0,18,18,50,0,0,0,0,0,0,No,2,2,0,3,7
10402,58,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Married,35441.0,<50K,1,1,94,25,1,9,2,1,1,39,0,0,0,0,0,0,No,2,1,0,3,6
9904,69,Elderly/Lansia (60+),Bachelor/Diploma,Married,71391.0,>70K,0,1,50,336,123,274,46,123,141,1043,0,0,0,0,0,0,No,5,6,5,12,28
6141,53,Middle-age/Paruh baya (45-59),Master,Single with Child,49494.0,<50K,1,0,46,191,9,97,0,6,82,385,0,0,0,0,0,0,No,2,6,1,5,14
5687,45,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Divorced,81702.0,>70K,0,0,98,563,50,774,28,31,187,1633,0,0,0,0,0,0,No,1,7,7,12,27
10856,45,Middle-age/Paruh baya (45-59),Master,Single with Child,45889.0,<50K,0,1,42,31,0,6,0,1,8,46,0,0,0,0,0,0,No,1,1,0,3,5
5121,48,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Single with Child,56628.0,50K-70K,0,1,30,479,5,82,7,17,171,761,0,0,1,0,0,0,Yes,2,7,6,5,20
4186,75,Elderly/Lansia (60+),Bachelor/Diploma,Together,34026.0,<50K,1,1,11,18,6,15,12,8,17,76,0,0,0,0,0,0,No,3,2,1,3,9
368,51,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Married,40049.0,<50K,0,1,61,91,65,52,10,44,28,290,0,0,0,0,0,0,No,3,3,2,6,14
3312,37,Adult/Dewasa (29-44),Bachelor/Diploma,Single with Child,34176.0,<50K,1,0,12,5,7,24,19,14,20,89,0,0,0,0,0,0,No,4,3,0,4,11
11121,44,Adult/Dewasa (29-44),Bachelor/Diploma,Married,19419.0,<50K,1,0,76,2,14,28,16,3,7,70,0,0,0,0,0,0,No,4,4,0,3,11
5332,65,Elderly/Lansia (60+),Master,Married,82504.0,>70K,0,0,2,362,50,431,134,35,54,1066,0,0,0,0,0,0,No,1,3,6,7,17
5848,55,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Together,81205.0,>70K,0,0,43,724,74,929,97,55,130,2009,0,1,1,0,1,1,Yes,1,5,6,7,19
10343,34,Adult/Dewasa (29-44),Master,Single,61618.0,50K-70K,0,0,27,605,91,399,0,45,205,1345,0,0,0,0,0,0,No,2,3,6,8,19
5935,69,Elderly/Lansia (60+),Master,Single with Child,55284.0,50K-70K,0,1,60,547,7,140,0,7,63,764,0,0,0,0,0,0,No,3,7,5,8,23
2895,62,Elderly/Lansia (60+),Bachelor/Diploma,Single with Child,49980.0,<50K,0,1,79,104,1,54,13,9,14,195,0,0,0,0,0,0,No,2,3,1,5,11
10262,45,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Married,15072.0,<50K,2,0,96,8,2,15,0,10,18,53,0,0,0,0,0,0,No,4,3,1,3,11
7848,51,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Single with Child,49166.0,<50K,0,1,17,224,2,25,7,0,110,368,0,0,0,0,0,0,No,2,5,3,3,13
9477,71,Elderly/Lansia (60+),PhD,Married,65324.0,50K-70K,0,1,0,384,0,102,21,32,5,544,0,0,0,0,0,0,No,3,6,2,9,20
4856,68,Elderly/Lansia (60+),Master,Married,82347.0,>70K,0,0,38,556,54,845,202,133,63,1853,1,0,1,0,0,0,Yes,1,7,7,10,25
7186,59,Middle-age/Paruh baya (45-59),PhD,Together,30843.0,<50K,1,1,43,24,0,2,0,0,9,35,0,0,1,0,0,0,Yes,2,1,1,2,6
5794,51,Middle-age/Paruh baya (45-59),PhD,Married,46374.0,<50K,0,1,1,408,0,21,0,0,17,446,1,0,0,1,0,1,Yes,3,7,1,7,18
1456,46,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Single with Child,60474.0,50K-70K,0,1,25,265,199,303,234,9,170,1180,0,0,0,0,0,0,No,7,10,2,12,31
4877,52,Middle-age/Paruh baya (45-59),Master,Married,38576.0,<50K,0,1,2,34,0,7,0,0,0,41,0,0,0,0,0,0,No,1,1,0,3,5
425,40,Adult/Dewasa (29-44),Bachelor/Diploma,Married,55357.0,50K-70K,2,0,66,374,64,116,84,25,64,727,0,0,0,0,0,0,No,3,6,2,11,22
3007,59,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Together,37758.0,<50K,1,1,49,27,2,10,0,0,1,40,0,0,0,0,0,0,No,2,1,0,3,6
1031,36,Adult/Dewasa (29-44),Master,Married,85710.0,>70K,0,0,5,600,20,350,29,30,33,1062,0,0,0,0,1,0,Yes,1,6,9,10,26
4297,56,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Together,23228.0,<50K,1,0,71,13,2,18,6,1,0,40,0,0,0,0,0,0,No,2,2,0,3,7
807,56,Middle-age/Paruh baya (45-59),Master,Together,44602.0,<50K,1,1,35,167,2,89,0,0,34,292,0,0,0,0,0,0,No,6,6,1,4,17
9553,38,Adult/Dewasa (29-44),Bachelor/Diploma,Married,7500.0,<50K,0,0,94,0,2,3,4,1,5,15,0,0,0,0,0,0,No,1,0,0,3,4
4271,36,Adult/Dewasa (29-44),Master,Together,38683.0,<50K,1,0,80,46,35,69,84,41,66,341,0,0,0,0,0,0,No,6,4,1,6,17
4120,50,Middle-age/Paruh baya (45-59),Master,Single with Child,49514.0,<50K,1,0,61,88,39,78,58,13,93,369,0,0,0,0,0,0,No,2,6,1,4,13
2036,52,Middle-age/Paruh baya (45-59),PhD,Together,57906.0,50K-70K,0,1,29,243,11,119,10,3,15,401,0,0,0,0,0,0,No,3,4,2,8,17
115,59,Middle-age/Paruh baya (45-59),Master,Single with Child,43456.0,<50K,0,1,0,275,11,68,25,7,7,393,0,0,0,0,0,0,No,3,5,1,8,17
4259,39,Adult/Dewasa (29-44),Master,Single with Child,19485.0,<50K,2,0,80,6,0,4,0,0,0,10,0,0,0,0,0,0,No,1,1,0,2,4
8687,47,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Together,53172.0,50K-70K,0,1,54,121,62,90,68,20,125,486,0,0,0,0,0,0,No,3,2,3,8,16
2447,46,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Together,30545.0,<50K,1,0,71,4,12,15,19,7,12,69,0,0,0,0,0,0,No,2,2,0,3,7
10140,42,Adult/Dewasa (29-44),PhD,Together,70123.0,>70K,0,0,27,1308,0,396,23,0,0,1727,0,1,0,1,0,0,Yes,1,5,7,4,17
9353,66,Elderly/Lansia (60+),Bachelor/Diploma,Single with Child,62450.0,50K-70K,0,1,61,515,47,267,62,66,38,995,0,0,0,1,0,0,Yes,2,5,5,4,16
3623,49,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Together,21675.0,<50K,1,0,55,4,0,16,17,4,4,45,0,0,0,0,0,0,No,3,4,0,3,10
738,44,Adult/Dewasa (29-44),Master,Single with Child,42395.0,<50K,1,1,35,48,13,57,24,15,25,182,0,0,0,0,0,0,No,4,3,1,4,12
7631,47,Middle-age/Paruh baya (45-59),Master,Together,61346.0,50K-70K,1,0,34,562,58,168,43,16,142,989,0,0,0,0,0,0,No,1,5,7,10,23
4789,72,Elderly/Lansia (60+),Bachelor/Diploma,Together,80812.0,>70K,0,0,95,769,22,500,210,143,33,1677,1,0,1,0,1,0,Yes,1,4,8,5,18
773,54,Middle-age/Paruh baya (45-59),Master,Divorced,42835.0,<50K,1,1,64,379,4,93,12,9,98,595,0,0,0,0,0,0,No,7,6,6,4,23
10602,42,Adult/Dewasa (29-44),Bachelor/Diploma,Married,39922.0,<50K,1,0,30,29,12,59,19,1,36,156,0,0,0,0,0,0,No,2,3,0,4,9
1446,69,Elderly/Lansia (60+),Master,Single,86424.0,>70K,0,0,12,387,68,569,89,45,68,1226,0,0,0,0,0,0,No,1,6,9,12,28
3270,47,Middle-age/Paruh baya (45-59),Master,Together,17117.0,<50K,1,0,96,12,23,38,30,18,7,128,0,0,0,0,0,0,No,4,3,1,3,11
8443,53,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Single with Child,24762.0,<50K,1,0,16,6,10,12,3,15,40,86,0,0,1,0,0,1,Yes,3,3,1,2,9
9653,50,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Married,35797.0,<50K,0,1,16,27,1,14,4,1,21,68,0,0,0,0,0,0,No,2,2,0,3,7
8916,50,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Divorced,36627.0,<50K,2,0,78,9,1,5,0,0,1,16,0,0,0,0,0,0,No,1,0,0,3,4
8017,44,Adult/Dewasa (29-44),Master,Married,51111.0,50K-70K,1,1,83,22,0,19,6,5,3,55,0,0,0,0,0,0,No,2,2,0,3,7
5830,53,Middle-age/Paruh baya (45-59),PhD,Single,86857.0,>70K,0,0,96,899,102,838,133,102,40,2114,0,0,0,0,0,1,Yes,1,5,6,10,22
4597,55,Middle-age/Paruh baya (45-59),PhD,Together,82072.0,>70K,0,0,67,889,55,685,168,92,129,2018,0,0,0,0,0,0,No,1,3,2,13,19
7023,72,Elderly/Lansia (60+),PhD,Single with Child,46231.0,<50K,2,1,87,189,2,55,0,5,12,263,0,0,0,0,0,0,No,4,6,1,4,15
8086,66,Elderly/Lansia (60+),Bachelor/Diploma,Married,42243.0,<50K,1,1,34,48,0,2,0,0,5,55,0,0,0,0,0,0,No,2,2,0,3,7
8825,63,Elderly/Lansia (60+),Bachelor/Diploma,Together,51195.0,50K-70K,1,1,46,230,14,156,82,24,58,564,0,0,0,0,0,0,No,8,9,2,5,24
2930,47,Middle-age/Paruh baya (45-59),Master,Single,68092.0,50K-70K,0,0,7,852,60,207,78,36,48,1281,0,0,0,0,0,0,No,2,2,6,10,20
1928,52,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Married,31814.0,<50K,1,0,73,35,3,20,4,1,20,83,0,0,1,0,0,0,Yes,2,2,0,3,7
7108,60,Elderly/Lansia (60+),Master,Widow,51390.0,50K-70K,1,1,54,205,20,47,23,2,56,353,0,0,0,0,0,0,No,6,5,2,5,18
10925,42,Adult/Dewasa (29-44),Bachelor/Diploma,Married,76630.0,>70K,0,0,93,255,31,446,40,56,175,1003,0,0,0,0,0,0,No,1,3,10,11,25
9960,34,Adult/Dewasa (29-44),HighSchool,Single with Child,26868.0,<50K,1,0,52,0,0,1,8,3,2,14,0,0,0,0,0,0,No,1,1,0,2,4
8800,82,Elderly/Lansia (60+),PhD,Divorced,48948.0,<50K,0,0,53,437,8,206,160,49,42,902,0,0,1,0,0,1,Yes,2,7,10,5,24
9224,53,Middle-age/Paruh baya (45-59),PhD,Single with Child,55260.0,50K-70K,0,1,81,825,8,53,11,0,242,1139,0,0,0,0,0,0,No,2,8,10,5,25
5519,69,Elderly/Lansia (60+),Bachelor/Diploma,Together,64090.0,50K-70K,0,1,8,316,58,161,76,51,135,797,0,0,0,0,0,1,Yes,1,6,9,4,20
5046,67,Elderly/Lansia (60+),Bachelor/Diploma,Divorced,78331.0,>70K,0,1,97,756,138,354,160,169,61,1638,0,0,0,0,0,0,No,2,10,6,7,25
7037,51,Middle-age/Paruh baya (45-59),PhD,Married,37087.0,<50K,1,0,50,194,55,134,15,0,3,401,0,0,0,0,0,0,No,3,4,2,8,17
905,39,Adult/Dewasa (29-44),Bachelor/Diploma,Divorced,21846.0,<50K,1,0,38,7,17,18,6,10,26,84,0,0,0,0,0,0,No,4,4,0,3,11
8624,67,Elderly/Lansia (60+),Bachelor/Diploma,Married,81320.0,>70K,0,0,61,183,33,493,59,103,57,928,0,0,0,0,0,0,No,1,4,3,10,18
8945,55,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Divorced,54137.0,50K-70K,0,1,46,171,0,11,0,1,20,203,0,0,0,0,0,0,No,2,4,1,4,11
6445,58,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Together,66825.0,50K-70K,0,0,73,243,101,405,29,40,40,858,0,0,0,0,0,0,No,1,4,5,6,16
2727,52,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Together,57100.0,50K-70K,0,0,19,181,21,69,39,3,96,409,0,0,0,0,0,0,No,1,3,3,6,13
6404,56,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Together,58917.0,50K-70K,1,2,10,151,7,89,0,7,28,282,0,0,0,0,0,0,No,5,4,1,6,16
11074,48,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Single,85072.0,>70K,0,0,94,494,92,391,194,11,241,1423,0,0,0,0,0,0,No,1,3,4,10,18
10150,64,Elderly/Lansia (60+),Bachelor/Diploma,Single,86429.0,>70K,0,0,10,464,28,873,29,18,37,1449,1,0,0,0,0,1,Yes,0,7,4,7,18
1968,54,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Widow,45684.0,<50K,1,0,37,5,1,5,10,0,7,28,0,0,0,0,0,0,No,1,1,0,2,4
6534,51,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Together,47889.0,<50K,1,0,94,29,0,29,0,5,4,67,0,0,0,0,0,0,No,1,2,0,3,6
9485,39,Adult/Dewasa (29-44),PhD,Married,45921.0,<50K,0,0,23,102,9,49,24,3,12,199,0,0,0,0,0,0,No,1,2,1,6,10
7053,59,Middle-age/Paruh baya (45-59),PhD,Single,78420.0,>70K,0,0,75,604,28,674,91,28,28,1453,0,0,0,0,0,0,No,1,3,10,8,22
4654,33,Adult/Dewasa (29-44),Bachelor/Diploma,Together,75114.0,>70K,0,0,40,571,12,523,63,60,24,1253,0,0,0,0,0,0,No,1,3,10,5,19
9760,62,Elderly/Lansia (60+),PhD,Widow,52278.0,50K-70K,0,1,24,953,0,71,0,0,174,1198,0,0,0,0,0,1,Yes,6,10,5,10,31
1048,53,Middle-age/Paruh baya (45-59),Master,Married,35641.0,<50K,1,0,11,63,3,67,8,9,28,178,0,0,0,0,0,1,Yes,2,3,1,4,10
10619,31,Adult/Dewasa (29-44),Bachelor/Diploma,Single,95529.0,>70K,0,0,29,770,29,890,250,27,24,1990,0,0,0,0,1,1,Yes,1,7,3,7,18
9308,71,Elderly/Lansia (60+),Bachelor/Diploma,Married,62820.0,50K-70K,0,0,51,398,61,265,138,61,53,976,0,0,0,0,0,0,No,1,3,4,6,14
10505,65,Elderly/Lansia (60+),Master,Together,73113.0,>70K,0,0,86,741,19,154,50,9,28,1001,0,0,0,0,0,0,No,1,3,4,7,15
8362,43,Adult/Dewasa (29-44),PhD,Married,84169.0,>70K,0,0,9,1478,19,403,0,19,0,1919,0,0,0,1,1,1,Yes,1,7,6,6,20
2625,71,Elderly/Lansia (60+),Master,Single with Child,42607.0,<50K,0,1,30,156,29,56,30,32,47,350,0,0,0,0,0,0,No,2,3,2,7,14
4637,71,Elderly/Lansia (60+),PhD,Single,74637.0,>70K,0,0,73,960,64,464,146,0,16,1650,1,0,0,0,0,0,Yes,1,6,9,9,25
9972,70,Elderly/Lansia (60+),PhD,Together,46015.0,<50K,1,1,25,38,0,2,0,0,6,46,0,1,1,0,0,0,Yes,1,1,0,3,5
4483,32,Adult/Dewasa (29-44),Bachelor/Diploma,Single,72354.0,>70K,0,0,67,315,26,473,220,12,182,1228,0,0,0,0,0,0,No,1,2,10,6,19
4487,56,Middle-age/Paruh baya (45-59),Master,Single with Child,39858.0,<50K,1,0,67,15,20,25,2,7,26,95,0,0,0,0,0,1,Yes,1,2,0,4,7
4988,77,Elderly/Lansia (60+),PhD,Married,34469.0,<50K,1,1,58,19,6,20,0,5,12,62,0,0,0,0,0,0,No,3,1,1,4,9
8931,39,Adult/Dewasa (29-44),Bachelor/Diploma,Together,83033.0,>70K,1,0,82,812,99,431,237,149,33,1761,1,0,0,0,0,0,Yes,1,11,4,10,26
5871,46,Middle-age/Paruh baya (45-59),Master,Together,24401.0,<50K,0,0,98,73,28,217,10,24,115,467,0,0,0,0,0,0,No,3,6,1,6,16
2008,47,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Married,77583.0,>70K,0,0,93,372,23,384,250,12,108,1149,1,0,0,0,0,0,Yes,1,4,5,9,19
3139,43,Adult/Dewasa (29-44),Master,Single,74116.0,>70K,0,0,53,871,111,704,145,55,166,2052,0,0,0,1,0,0,Yes,1,4,4,10,19
10037,32,Adult/Dewasa (29-44),Bachelor/Diploma,Single,74293.0,>70K,0,0,66,375,152,335,93,91,81,1127,0,0,0,0,0,0,No,1,5,4,6,16
10673,49,Middle-age/Paruh baya (45-59),PhD,Married,68397.0,50K-70K,0,1,6,760,80,466,17,13,80,1416,0,0,0,0,0,0,No,1,6,9,5,21
5303,51,Middle-age/Paruh baya (45-59),PhD,Together,79632.0,>70K,0,0,42,471,0,510,99,21,12,1113,0,0,0,0,0,0,No,1,6,4,9,20
538,36,Adult/Dewasa (29-44),Bachelor/Diploma,Single with Child,46107.0,<50K,1,0,78,31,9,27,16,9,33,125,0,0,0,0,0,0,No,1,1,1,4,7
7922,74,Elderly/Lansia (60+),PhD,Single with Child,64950.0,50K-70K,0,1,29,819,0,72,12,0,63,966,0,0,0,1,0,0,Yes,2,11,2,10,25
5692,36,Adult/Dewasa (29-44),HighSchool,Married,25443.0,<50K,1,0,82,1,4,3,8,9,7,32,0,0,0,0,0,0,No,1,1,0,3,5
4843,73,Elderly/Lansia (60+),Bachelor/Diploma,Single,75127.0,>70K,0,0,92,203,35,305,46,17,227,833,0,0,0,0,0,0,No,1,2,11,5,19
6383,54,Middle-age/Paruh baya (45-59),PhD,Together,32892.0,<50K,1,0,78,26,0,15,2,1,2,46,0,0,0,0,0,0,No,2,3,0,3,8
1628,54,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Together,71796.0,>70K,0,0,54,354,21,311,167,75,32,960,0,0,0,0,0,0,No,1,9,3,4,17
1204,55,Middle-age/Paruh baya (45-59),PhD,Married,67536.0,50K-70K,0,1,45,1253,0,447,23,71,35,1829,1,0,0,0,0,0,Yes,3,11,5,11,30
3673,54,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Single with Child,55239.0,50K-70K,0,1,59,371,17,238,23,24,106,779,0,0,0,0,0,0,No,3,7,5,11,26
760,50,Middle-age/Paruh baya (45-59),PhD,Divorced,60554.0,50K-70K,1,0,8,588,7,76,110,15,15,811,0,0,0,0,0,0,No,2,8,4,9,23
8957,73,Elderly/Lansia (60+),Master,Single with Child,64831.0,50K-70K,1,1,51,480,86,249,75,86,144,1120,0,0,0,0,0,0,No,8,6,3,5,22
4128,63,Elderly/Lansia (60+),PhD,Together,56067.0,50K-70K,0,1,51,517,12,54,16,6,120,725,0,0,0,0,0,0,No,2,7,4,7,20
6810,42,Adult/Dewasa (29-44),Bachelor/Diploma,Divorced,82025.0,>70K,0,0,76,267,98,606,48,70,98,1187,0,0,0,0,1,1,Yes,1,3,2,6,12
5386,72,Elderly/Lansia (60+),Bachelor/Diploma,Together,94384.0,>70K,0,0,62,1111,24,790,160,45,172,2302,1,0,0,1,1,1,Yes,0,5,8,5,18
8700,39,Adult/Dewasa (29-44),HighSchool,Single,14906.0,<50K,0,0,86,7,7,14,7,16,15,66,0,0,0,0,0,0,No,3,2,1,3,9
3202,38,Adult/Dewasa (29-44),PhD,Married,51563.0,50K-70K,0,0,60,1166,0,48,0,0,36,1250,0,0,0,1,1,0,Yes,1,4,4,10,19
